price,size,piperepair_plug,pipe_repair,sq_price,area,year_built,room_num,sqprice_adjusted
415000.0,75.0,562.5,2008,5533.33, Etelä-Haaga,1958.0,3,6095.83
389000.0,60.0,1050.0,1995,6483.33, Meilahti,1945.0,2,7533.33
199000.0,61.0,0.0,2043,3262.3, Kallahti,1993.0,2,3262.3
489000.0,70.0,1687.5,1978,6985.71, Kallio,1928.0,3,8673.21
209000.0,56.0,0.0,2033,3732.14, Tapaninvainio,1983.0,2,3732.14
230000.0,41.0,750.0,2003,5609.76, Pohjois-Haaga,1953.0,2,6359.76
538000.0,71.0,0.0,2065,7577.46, Arabianranta,2015.0,3,7577.46
239000.0,70.0,0.0,2069,3414.29, Mellunkylä,2019.0,3,3414.29
208000.0,40.0,825.0,2001,5200.0, Herttoniemi,1951.0,2,6025.0
201884.0,34.0,0.0,2073,5937.76, Veräjälaakso,2023.0,2,5937.76
191003.0,34.0,0.0,2073,5617.74, Veräjälaakso,2023.0,2,5617.74
259000.0,52.0,600.0,2007,4980.77, Munkkivuori,1957.0,2,5580.77
398000.0,64.0,0.0,2058,6218.75, Kallio,2008.0,2,6218.75
330000.0,74.0,0.0,2030,4459.46, Puistola,1980.0,3,4459.46
325000.0,42.0,412.5,2012,7738.1, Punavuori,1962.0,2,8150.6
265000.0,63.0,0.0,2041,4206.35, Lassila,1991.0,3,4206.35
30372.0,77.0,0.0,2048,394.44, Tapaninkylä,1998.0,3,394.44
404140.0,69.0,0.0,2075,5857.1, Verkkosaari,2025.0,3,5857.1
185000.0,55.0,0.0,2035,3363.64, Malmi/Tapaninkylä,1985.0,2,3363.64
398000.0,78.0,0.0,2053,5102.56, Aurinkolahti,2003.0,3,5102.56
935000.0,87.0,0.0,2051,10747.13, Lauttasaari,2001.0,3,10747.13
870000.0,87.0,0.0,2051,10000.0, Lauttasaari,2001.0,3,10000.0
442000.0,67.0,0.0,2027,6597.01, Lauttasaari,1977.0,3,6597.01
475000.0,64.0,0.0,2036,7421.88, Kamppi,1986.0,3,7421.88
324000.0,82.0,0.0,2027,3951.22, Laajasalo,1977.0,3,3951.22
267000.0,57.0,0.0,2062,4684.21, Aurinkolahti,2012.0,2,4684.21
465000.0,65.0,1312.5,1988,7153.85, Taka-Töölö,1938.0,3,8466.35
327000.0,40.0,0.0,2069,8175.0, Vallila,2019.0,2,8175.0
829000.0,73.0,0.0,2075,11356.16, Kallio,2025.0,3,11356.16
119000.0,61.0,0.0,2024,1950.82, Pihlajisto,1974.0,2,1950.82
289000.0,65.0,0.0,2055,4446.15, Viikinmäki,2005.0,3,4446.15
528000.0,73.0,0.0,2057,7232.88, Lauttasaari,2007.0,3,7232.88
498000.0,73.0,0.0,2063,6821.92, Kalasatama,2013.0,3,6821.92
289000.0,47.0,0.0,2058,6148.94, Kallio,2008.0,2,6148.94
359000.0,57.0,525.0,2009,6298.25, Alppila,1959.0,2,6823.25
179000.0,55.0,112.5,2020,3254.55, Mellunmäki,1970.0,2,3367.05
209000.0,39.0,0.0,2069,5358.97, Laajasalo,2019.0,2,5358.97
309000.0,52.0,1050.0,1995,5942.31, Töölö,1945.0,2,6992.31
310000.0,49.0,0.0,2024,6326.53, Kamppi,1974.0,2,6326.53
415000.0,65.0,862.5,2000,6384.62, Ruskeasuo,1950.0,3,7247.12
650000.0,70.0,1425.0,1985,9285.71, Ullanlinna,1935.0,3,10710.71
525000.0,67.0,2475.0,1957,7835.82, Kruununhaka,1907.0,3,10310.82
275000.0,80.0,0.0,2035,3437.5, Vartiokylä,1985.0,3,3437.5
44885.0,75.0,0.0,2061,598.47, Myllypuro,2011.0,3,598.47
189000.0,83.0,0.0,2030,2277.11, Vuosaari,1980.0,3,2277.11
229000.0,58.0,337.5,2014,3948.28, Oulunkylä,1964.0,2,4285.780000000001
169000.0,65.0,150.0,2019,2600.0, Kontula,1969.0,3,2750.0
468753.0,11.0,0.0,2057,42613.91, Toukola,2007.0,3,42613.91
489000.0,42.0,0.0,2075,11642.86, Kallio,2025.0,2,11642.86
369000.0,74.0,0.0,2067,4986.49, Konala,2017.0,3,4986.49
279000.0,46.0,0.0,2051,6065.22, Herttoniemenranta,2001.0,2,6065.22
375000.0,42.0,1950.0,1971,8928.57, Käpylä,1921.0,1,10878.57
16347.0,47.0,0.0,2046,347.81, Kivikko,1996.0,2,347.81
139000.0,51.0,300.0,2015,2725.49, Vuosaari,1965.0,2,3025.49
179000.0,70.0,225.0,2017,2557.14, Vuosaari,1967.0,3,2782.14
649000.0,88.0,75.0,2021,7375.0, Kamppi,1971.0,3,7450.0
12250.0,10.0,2325.0,1961,1225.0, Katajanokka,1911.0,3,3550.0
163000.0,66.0,225.0,2017,2469.7, Kontula,1967.0,3,2694.7
298000.0,60.0,75.0,2021,4966.67, Kallio,1971.0,2,5041.67
137000.0,47.0,300.0,2015,2914.89, Vuosaari,1965.0,2,3214.89
295000.0,50.0,487.5,2010,5900.0, Kulosaari,1960.0,2,6387.5
189000.0,51.0,0.0,2049,3705.88, Vuosaari,1999.0,2,3705.88
178000.0,73.0,0.0,2023,2438.36, Koskela,1973.0,3,2438.36
598000.0,71.0,0.0,2062,8422.54, Lauttasaari,2012.0,2,8422.54
279000.0,55.0,0.0,2073,5072.73, Kruunuvuorenranta,2023.0,2,5072.73
184000.0,59.0,262.5,2016,3118.64, Tapaninvainio,1966.0,2,3381.14
185000.0,42.0,712.5,2004,4404.76, Pohjois-Haaga,1954.0,2,5117.26
26166.0,75.0,0.0,2049,348.88, Vuosaari,1999.0,3,348.88
375000.0,59.0,1200.0,1991,6355.93, Munkkiniemi,1941.0,2,7555.93
273500.0,38.0,1275.0,1989,7197.37, Punavuori,1939.0,2,8472.369999999999
340000.0,54.0,0.0,2055,6296.3, Lauttasaari,2005.0,2,6296.3
425000.0,58.0,1687.5,1978,7327.59, Etu-Töölö,1928.0,2,9015.09
218000.0,66.0,562.5,2008,3303.03, Kannelmäki,1958.0,3,3865.53
195000.0,42.0,1050.0,1995,4642.86, Meilahti,1945.0,2,5692.86
179000.0,60.0,450.0,2011,2983.33, Puotila,1961.0,3,3433.33
26934.0,44.0,0.0,2066,612.14, Kaarela,2016.0,2,612.14
398000.0,84.0,712.5,2004,4738.1, Torpparinmäki,1954.0,3,5450.6
349000.0,61.0,0.0,2071,5721.31, Koskela,2021.0,3,5721.31
399000.0,55.0,1687.5,1978,7254.55, Punavuori,1928.0,2,8942.05
584000.0,10.0,825.0,2001,58400.0, Meilahti,1951.0,3,59225.0
170000.0,51.0,0.0,2031,3333.33, Oulunkylä,1981.0,2,3333.33
159000.0,69.0,0.0,2036,2304.35, Malminkartano,1986.0,3,2304.35
379000.0,58.0,0.0,2049,6534.48, Herttoniemenranta,1999.0,2,6534.48
260000.0,37.0,412.5,2012,7027.03, Kallio,1962.0,2,7439.53
498000.0,65.0,1687.5,1978,7661.54, Ullanlinna,1928.0,2,9349.04
296500.0,38.0,0.0,2074,7802.63, Oulunkylä,2024.0,2,7802.63
199000.0,51.0,0.0,2057,3901.96, Mellunkylä,2007.0,2,3901.96
160000.0,64.0,0.0,2033,2500.0, Malmi,1983.0,2,2500.0
249000.0,43.0,0.0,2069,5790.7, Pitäjänmäki,2019.0,2,5790.7
619000.0,69.0,450.0,2011,8971.01, Ullanlinna,1961.0,3,9421.01
385000.0,60.0,1237.5,1990,6416.67, Lauttasaari,1940.0,2,7654.17
270000.0,56.0,0.0,2027,4821.43, Itä-Pasila,1977.0,2,4821.43
415120.0,66.0,0.0,2075,6289.7, Pirkkola,2025.0,3,6289.7
499921.0,67.0,0.0,2075,7461.51, Pirkkola,2025.0,3,7461.51
229964.0,39.0,0.0,2075,5896.51, Pirkkola,2025.0,2,5896.51
465000.0,59.0,1575.0,1981,7881.36, Ullanlinna,1931.0,2,9456.36
235000.0,48.0,0.0,2025,4895.83, Pasila,1975.0,2,4895.83
342000.0,55.0,487.5,2010,6218.18, Kulosaari,1960.0,2,6705.68
449000.0,56.0,2512.5,1956,8017.86, Punavuori,1906.0,2,10530.36
255000.0,85.0,0.0,2032,3000.0, Malmi,1982.0,3,3000.0
473300.0,68.0,0.0,2072,6960.29, Arabianranta,2022.0,3,6960.29
644800.0,68.0,0.0,2072,9482.35, Meilahti,2022.0,3,9482.35
298600.0,46.0,0.0,2073,6491.3, Arabianranta,2023.0,2,6491.3
19426.0,57.0,0.0,2045,340.81, Herttoniemenranta,1995.0,2,340.81
17688.0,86.0,0.0,2044,205.67, Pikku Huopalahti,1994.0,3,205.67
585000.0,68.0,1575.0,1981,8602.94, Ullanlinna,1931.0,2,10177.94
349000.0,78.0,1687.5,1978,4474.36, Veräjämäki,1928.0,3,6161.86
398000.0,52.0,2775.0,1949,7653.85, Vanhakaupunki,1899.0,2,10428.85
315000.0,72.0,0.0,2069,4375.0, Honkasuo,2019.0,3,4375.0
328000.0,36.0,1650.0,1979,9111.11, Kamppi,1929.0,2,10761.11
137000.0,48.0,0.0,2025,2854.17, Laajasalo Yliskylä,1975.0,2,2854.17
274000.0,42.0,637.5,2006,6523.81, Kallio,1956.0,2,7161.31
229000.0,65.0,0.0,2024,3523.08, Itä-Pasila,1974.0,3,3523.08
299000.0,54.0,712.5,2004,5537.04, Lauttasaari,1954.0,2,6249.54
170000.0,73.0,225.0,2017,2328.77, Kontula,1967.0,3,2553.77
175000.0,75.0,225.0,2017,2333.33, Kontula,1967.0,3,2558.33
379000.0,46.0,2175.0,1965,8239.13, Etu-Töölö,1915.0,2,10414.13
447305.0,68.0,0.0,2074,6578.01, Kalasatama,2024.0,1,6578.01
452400.0,78.0,0.0,2074,5800.0, Kalasatama,2024.0,1,5800.0
249000.0,35.0,1012.5,1996,7114.29, Meilahti,1946.0,2,8126.79
700600.0,62.0,0.0,2073,11300.0, Punavuori,2023.0,2,11300.0
596700.0,51.0,0.0,2072,11700.0, Punavuori,2022.0,1,11700.0
439000.0,62.0,0.0,2071,7080.65, Kruunuvuorenranta,2021.0,3,7080.65
465000.0,10.0,0.0,2043,46500.0, Jollas,1993.0,3,46500.0
239000.0,71.0,525.0,2009,3366.2, Roihuvuori,1959.0,3,3891.2
740000.0,83.0,0.0,2069,8915.66, Kalasatama,2019.0,3,8915.66
199000.0,50.0,600.0,2007,3980.0, Roihuvuori,1957.0,2,4580.0
723000.0,11.0,1162.5,1992,65727.27, Meilahti,1942.0,3,66889.77
325000.0,64.0,600.0,2007,5078.12, Herttoniemi,1957.0,3,5678.12
378000.0,84.0,0.0,2030,4500.0, Paloheinä,1980.0,3,4500.0
475000.0,56.0,1687.5,1978,8482.14, Ullanlinna,1928.0,2,10169.64
119000.0,60.0,0.0,2027,1983.33, Pukinmäki,1977.0,2,1983.33
895000.0,90.0,2325.0,1961,9944.44, Katajanokka,1911.0,3,12269.44
152000.0,60.0,0.0,2041,2533.33, Töyrynummi,1991.0,2,2533.33
139000.0,46.0,0.0,2042,3021.74, Meri-Rastila,1992.0,2,3021.74
237000.0,50.0,0.0,2062,4740.0, Konala,2012.0,2,4740.0
205000.0,68.0,300.0,2015,3014.71, Vuosaari,1965.0,3,3314.71
240000.0,68.0,525.0,2009,3529.41, Konala,1959.0,3,4054.41
525000.0,74.0,412.5,2012,7094.59, Kruununhaka,1962.0,3,7507.09
329000.0,73.0,0.0,2059,4506.85, Aurinkolahti,2009.0,3,4506.85
348000.0,78.0,0.0,2046,4461.54, Maununneva,1996.0,3,4461.54
165000.0,44.0,0.0,2044,3750.0, Kallahti,1994.0,2,3750.0
219000.0,50.0,675.0,2005,4380.0, Oulunkylä,1955.0,2,5055.0
528000.0,74.0,0.0,2072,7135.14, Vallila,2022.0,2,7135.14
248000.0,43.0,600.0,2007,5767.44, Etelä-Haaga,1957.0,2,6367.44
648000.0,64.0,0.0,2074,10125.0, Kalasatama,2024.0,2,10125.0
180000.0,69.0,300.0,2015,2608.7, Vuosaari,1965.0,3,2908.7
947000.0,76.0,2437.5,1958,12460.53, Kaivopuisto,1908.0,3,14898.03
238000.0,81.0,0.0,2038,2938.27, Malmi,1988.0,3,2938.27
258000.0,69.0,262.5,2016,3739.13, Laajasalo,1966.0,3,4001.63
498000.0,64.0,2887.5,1946,7781.25, Kruununhaka,1896.0,2,10668.75
125000.0,51.0,0.0,2024,2450.98, Tapanila,1974.0,2,2450.98
274000.0,54.0,600.0,2007,5074.07, Munkkivuori,1957.0,2,5674.07
197000.0,44.0,0.0,2031,4477.27, Lassila,1981.0,2,4477.27
355000.0,80.0,0.0,2070,4437.5, Malmi,2020.0,3,4437.5
215000.0,41.0,1012.5,1996,5243.9, Toukola,1946.0,2,6256.4
308000.0,31.0,750.0,2003,9935.48, Ullanlinna,1953.0,2,10685.48
735000.0,12.0,1725.0,1977,61250.0, Punavuori,1927.0,3,62975.0
255000.0,58.0,0.0,2041,4396.55, Pikku-Huopalahti,1991.0,2,4396.55
315000.0,73.0,300.0,2015,4315.07, Oulunkylä,1965.0,3,4615.07
713200.0,76.0,0.0,2075,9384.21, Kruunuvuorenranta,2025.0,3,9384.21
256000.0,40.0,0.0,2057,6400.0, Arabianranta,2007.0,2,6400.0
484000.0,66.0,0.0,2073,7333.33, Kruunuvuorenranta,2023.0,3,7333.33
308000.0,49.0,862.5,2000,6285.71, Lauttasaari,1950.0,2,7148.21
365800.0,62.0,0.0,2074,5900.0, Kalasatama,2024.0,1,5900.0
421700.0,51.0,0.0,2075,8268.63, Kruunuvuorenranta,2025.0,2,8268.63
135000.0,51.0,300.0,2015,2647.06, Vuosaari,1965.0,2,2947.06
319900.0,47.0,1800.0,1975,6806.38, Harju,1925.0,2,8606.380000000001
11780.0,10.0,0.0,2073,1178.0, Töölö,2023.0,3,1178.0
239000.0,61.0,0.0,2068,3918.03, Kuninkaantammi,2018.0,2,3918.03
39631.0,65.0,0.0,2066,609.71, Laajasalo,2016.0,3,609.71
398000.0,53.0,0.0,2071,7509.43, Sompasaari,2021.0,V,7509.43
555795.0,72.0,0.0,2072,7719.38, Pasila,2022.0,3,7719.38
169000.0,44.0,225.0,2017,3840.91, Pitäjänmäki,1967.0,P,4065.91
459000.0,95.0,0.0,2072,4831.58, Pasila,2022.0,3,4831.58
185000.0,38.0,637.5,2006,4868.42, Oulunkylä,1956.0,2,5505.92
375000.0,56.0,0.0,2045,6696.43, Alppila,1995.0,2,6696.43
395000.0,71.0,0.0,2066,5563.38, Jätkäsaari,2016.0,2,5563.38
239000.0,65.0,487.5,2010,3676.92, Kannelmäki,1960.0,3,4164.42
33808.0,52.0,0.0,2068,650.15, Vuosaari,2018.0,2,650.15
562000.0,73.0,0.0,2065,7698.63, Lauttasaari,2015.0,3,7698.63
555000.0,48.0,0.0,2073,11562.5, Töölö,2023.0,2,11562.5
345000.0,76.0,0.0,2024,4539.47, Lauttasaari,1974.0,3,4539.47
350000.0,77.0,0.0,2024,4545.45, Lauttasaari,1974.0,3,4545.45
210000.0,55.0,0.0,2041,3818.18, Vesala,1991.0,1,3818.18
155000.0,50.0,262.5,2016,3100.0, Itäkeskus,1966.0,2,3362.5
49210.0,68.0,0.0,2064,723.68, Suurmetsä,2014.0,3,723.68
48158.0,67.0,0.0,2064,718.78, Suurmetsä,2014.0,3,718.78
189000.0,61.0,0.0,2049,3098.36, Kivikko,1999.0,2,3098.36
179000.0,50.0,675.0,2005,3580.0, Oulunkylä,1955.0,2,4255.0
142000.0,47.0,0.0,2037,3021.28, Kaarela,1987.0,2,3021.28
249000.0,53.0,525.0,2009,4698.11, Haaga,1959.0,2,5223.11
415000.0,74.0,0.0,2039,5608.11, Lauttasaari,1989.0,3,5608.11
595000.0,93.0,1350.0,1987,6397.85, Taka-Töölö,1937.0,3,7747.85
425000.0,69.0,487.5,2010,6159.42, Kulosaari,1960.0,3,6646.92
197000.0,75.0,0.0,2061,2626.67, Konala,2011.0,3,2626.67
365000.0,58.0,1312.5,1988,6293.1, Taka-Töölö,1938.0,2,7605.6
434000.0,53.0,2512.5,1956,8188.68, Kamppi,1906.0,2,10701.18
385000.0,67.0,0.0,2071,5746.27, Aurinkolahti,2021.0,3,5746.27
303925.0,64.0,0.0,2042,4748.83, Munkkiniemi,1992.0,2,4748.83
21021.0,65.0,0.0,2047,323.4, Pitäjänmäki,1997.0,3,323.4
198000.0,42.0,675.0,2005,4714.29, Herttoniemi,1955.0,2,5389.29
245000.0,75.0,337.5,2014,3266.67, Puotinharju,1964.0,3,3604.17
309000.0,71.0,0.0,2055,4352.11, Kannelmäki,2005.0,3,4352.11
370000.0,72.0,0.0,2026,5138.89, Lauttasaari,1976.0,3,5138.89
998000.0,11.0,0.0,2064,90727.27, Töölö,2014.0,2,90727.27
129000.0,44.0,0.0,2041,2931.82, Vuosaari,1991.0,2,2931.82
15063.0,51.0,0.0,2044,295.35, Vuosaari,1994.0,2,295.35
244200.0,38.0,0.0,2074,6426.32, Kruunuvuorenranta,2024.0,2,6426.32
215000.0,70.0,0.0,2030,3071.43, Savela,1980.0,3,3071.43
129000.0,55.0,337.5,2014,2345.45, Pihlajamäki,1964.0,2,2682.95
217000.0,58.0,0.0,2027,3741.38, Lassila,1977.0,2,3741.38
669000.0,76.0,0.0,2063,8802.63, Kalasatama,2013.0,3,8802.63
368000.0,65.0,562.5,2008,5661.54, Munkkivuori,1958.0,3,6224.04
220000.0,68.0,0.0,2023,3235.29, Pohjois-Haaga,1973.0,3,3235.29
293000.0,50.0,337.5,2014,5860.0, Lauttasaari,1964.0,2,6197.5
298000.0,76.0,0.0,2039,3921.05, Töyrynummi,1989.0,3,3921.05
276000.0,53.0,0.0,2067,5207.55, Vuosaari,2017.0,2,5207.55
160000.0,53.0,300.0,2015,3018.87, Vuosaari,1965.0,2,3318.87
339000.0,48.0,1275.0,1989,7062.5, Munkkiniemi,1939.0,2,8337.5
275000.0,38.0,0.0,2071,7236.84, Kruunuvuorenranta,2021.0,2,7236.84
499000.0,75.0,787.5,2002,6653.33, Lauttasaari,1952.0,3,7440.83
274000.0,48.0,412.5,2012,5708.33, Etelä-Haaga,1962.0,2,6120.83
399000.0,55.0,750.0,2003,7254.55, Lauttasaari,1953.0,3,8004.55
375000.0,52.0,1312.5,1988,7211.54, Taka-Töölö,1938.0,2,8524.04
649000.0,74.0,2587.5,1954,8770.27, Kamppi,1904.0,2,11357.77
430000.0,66.0,0.0,2059,6515.15, Lauttasaari,2009.0,3,6515.15
345000.0,47.0,0.0,2071,7340.43, Kruunuvuorenranta,2021.0,2,7340.43
313000.0,43.0,0.0,2073,7279.07, Pakila,2023.0,2,7279.07
235000.0,52.0,0.0,2068,4519.23, Kuninkaantammi,2018.0,2,4519.23
218000.0,42.0,637.5,2006,5190.48, Pohjois-Haaga,1956.0,2,5827.98
189000.0,68.0,862.5,2000,2779.41, Tapaninkylä / Tapaninvainio,1950.0,3,3641.91
378100.0,57.0,0.0,2073,6633.33, Pakila,2023.0,3,6633.33
375000.0,70.0,862.5,2000,5357.14, Käpylä,1950.0,P,6219.64
792000.0,91.0,0.0,2074,8703.3, Lauttasaari,2024.0,3,8703.3
276500.0,52.0,0.0,2074,5317.31, Kuninkaantammi,2024.0,3,5317.31
272066.0,67.0,0.0,2073,4060.69, Pasila,2023.0,3,4060.69
398050.0,65.0,0.0,2073,6123.85, Pakila,2023.0,3,6123.85
364000.0,85.0,0.0,2050,4282.35, Tapaninkylä,2000.0,3,4282.35
499000.0,66.0,450.0,2011,7560.61, Punavuori,1961.0,3,8010.61
245000.0,50.0,0.0,2054,4900.0, Vuosaari,2004.0,2,4900.0
36260.0,80.0,0.0,2049,453.25, Sörnäinen,1999.0,3,453.25
37094.0,49.0,0.0,2069,757.02, Kaarela,2019.0,2,757.02
46053.0,68.0,0.0,2069,677.25, Kaarela,2019.0,3,677.25
248000.0,36.0,1050.0,1995,6888.89, Meilahti,1945.0,2,7938.89
299000.0,54.0,0.0,2072,5537.04, Kalasatama,2022.0,2,5537.04
165000.0,74.0,0.0,2035,2229.73, Kurkimäki,1985.0,3,2229.73
175000.0,49.0,75.0,2021,3571.43, Tapanila,1971.0,2,3646.43
280000.0,67.0,187.5,2018,4179.1, Pakila / Itä-Pakila,1968.0,3,4366.6
185000.0,58.0,0.0,2025,3189.66, Pasila,1975.0,2,3189.66
354000.0,57.0,0.0,2062,6210.53, Konepaja,2012.0,2,6210.53
185000.0,47.0,0.0,2054,3936.17, Kontula,2004.0,2,3936.17
365000.0,60.0,0.0,2029,6083.33, Kulosaari,1979.0,3,6083.33
239000.0,55.0,0.0,2029,4345.45, Merihaka,1979.0,2,4345.45
395000.0,62.0,0.0,2043,6370.97, Ruoholahti,1993.0,2,6370.97
562000.0,72.0,0.0,2052,7805.56, Punavuori,2002.0,2,7805.56
180000.0,71.0,0.0,2035,2535.21, Konala,1985.0,3,2535.21
498000.0,61.0,0.0,2052,8163.93, Meilahti,2002.0,2,8163.93
318000.0,56.0,0.0,2071,5678.57, Lassila,2021.0,3,5678.57
164000.0,46.0,487.5,2010,3565.22, Konala,1960.0,2,4052.72
174500.0,74.0,0.0,2041,2358.11, Meri-Rastila,1991.0,3,2358.11
239000.0,56.0,0.0,2072,4267.86, Honkasuo,2022.0,2,4267.86
185000.0,37.0,1275.0,1989,5000.0, Alppila,1939.0,2,6275.0
295000.0,52.0,337.5,2014,5673.08, Kallio,1964.0,2,6010.58
421275.0,68.0,0.0,2074,6195.22, Kalasatama,2024.0,1,6195.22
11000.0,93.0,0.0,2072,118.28, Kalasatama,2022.0,3,118.28
478000.0,83.0,1650.0,1979,5759.04, Kallio,1929.0,,7409.04
169000.0,51.0,375.0,2013,3313.73, Pitäjänmäki,1963.0,2,3688.73
615000.0,57.0,0.0,2069,10789.47, Kalasatama,2019.0,3,10789.47
637000.0,86.0,1725.0,1977,7406.98, Taka-Töölö,1927.0,3,9131.98
205000.0,49.0,712.5,2004,4183.67, Pohjois-Haaga,1954.0,2,4896.17
27490.0,77.0,0.0,2046,357.01, Kivikko,1996.0,3,357.01
338000.0,51.0,487.5,2010,6627.45, Alppila,1960.0,2,7114.95
253000.0,83.0,0.0,2031,3048.19, Torpparinmäki,1981.0,3,3048.19
362850.0,61.0,0.0,2074,5948.36, Kalasatama,2024.0,1,5948.36
479000.0,96.0,0.0,2064,4989.58, Ala-Tikkurila,2014.0,2,4989.58
380000.0,63.0,2362.5,1960,6031.75, Kamppi,1910.0,2,8394.25
361300.0,47.0,0.0,2074,7687.23, Oulunkylä,2024.0,2,7687.23
367300.0,56.0,0.0,2074,6558.93, Oulunkylä,2024.0,2,6558.93
304900.0,42.0,0.0,2074,7259.52, Oulunkylä,2024.0,2,7259.52
295000.0,48.0,487.5,2010,6145.83, Sörnäinen,1960.0,2,6633.33
398000.0,42.0,2512.5,1956,9476.19, Ullanlinna,1906.0,2,11988.69
52442.0,88.0,0.0,2063,595.93, Alppikylä,2013.0,3,595.93
389000.0,50.0,0.0,2064,7780.0, Hermanni,2014.0,2,7780.0
370000.0,42.0,0.0,2070,8809.52, Jätkäsaari,2020.0,2,8809.52
207000.0,54.0,712.5,2004,3833.33, Maunula,1954.0,2,4545.83
37737.0,45.0,0.0,2069,838.6, Kruunuvuorenranta,2019.0,2,838.6
53407.0,84.0,0.0,2064,635.8, Alppikylä,2014.0,3,635.8
457125.0,79.0,0.0,2074,5786.39, Kalasatama,2024.0,1,5786.39
549000.0,67.0,1650.0,1979,8194.03, Kamppi,1929.0,2,9844.03
208000.0,37.0,0.0,2063,5621.62, Lehtisaari,2013.0,2,5621.62
356000.0,89.0,0.0,2056,4000.0, Viikki,2006.0,3,4000.0
244000.0,45.0,0.0,2045,5422.22, Kulosaari,1995.0,2,5422.22
330000.0,48.0,1312.5,1988,6875.0, Kumpula,1938.0,2,8187.5
698000.0,76.0,1762.5,1976,9184.21, Ullanlinna,1926.0,2,10946.71
213000.0,60.0,562.5,2008,3550.0, Kannelmäki,1958.0,3,4112.5
149000.0,73.0,187.5,2018,2041.1, Mellunmäki,1968.0,3,2228.6
136700.0,76.0,0.0,2025,1798.68, Tapulikaupunki,1975.0,3,1798.68
235000.0,81.0,0.0,2031,2901.23, Kannelmäki,1981.0,3,2901.23
540000.0,68.0,0.0,2074,7941.18, Jätkäsaari,2024.0,3,7941.18
396100.0,44.0,0.0,2074,9002.27, Jätkäsaari,2024.0,2,9002.27
309000.0,43.0,1650.0,1979,7186.05, Torkkelinmäki,1929.0, ,8836.05
535000.0,60.0,37.5,2022,8916.67, Munkkiniemi,1972.0,3,8954.17
435000.0,49.0,2550.0,1955,8877.55, Kamppi,1905.0,2,11427.55
229000.0,68.0,525.0,2009,3367.65, Konala,1959.0,3,3892.65
449000.0,50.0,1725.0,1977,8980.0, Kaartinkaupunki,1927.0,1,10705.0
695000.0,67.0,0.0,2070,10373.13, Jätkäsaari,2020.0,3,10373.13
255000.0,69.0,0.0,2039,3695.65, Kaarela,1989.0,3,3695.65
600000.0,74.0,1350.0,1987,8108.11, Punavuori,1937.0,2,9458.11
798250.0,81.0,0.0,2074,9854.94, Lauttasaari,2024.0,3,9854.94
620000.0,64.0,0.0,2074,9687.5, Lauttasaari,2024.0,3,9687.5
169000.0,42.0,75.0,2021,4023.81, Vuosaari,1971.0,2,4098.8099999999995
89000.0,50.0,0.0,2024,1780.0, Mellunmäki,1974.0,2,1780.0
117000.0,63.0,75.0,2021,1857.14, Suurmetsä,1971.0,2,1932.14
214000.0,49.0,450.0,2011,4367.35, Roihuvuori,1961.0,2,4817.35
251200.0,43.0,0.0,2072,5841.86, Kaarela,2022.0,2,5841.86
238000.0,38.0,0.0,2074,6263.16, Kaarela,2024.0,2,6263.16
327000.0,47.0,1350.0,1987,6957.45, Taka-Töölö,1937.0,2,8307.45
199000.0,72.0,37.5,2022,2763.89, Pukinmäki,1972.0,3,2801.39
210000.0,57.0,0.0,2035,3684.21, Heikinlaakso,1985.0,2,3684.21
37350.0,51.0,0.0,2067,732.35, Länsisatama,2017.0,2,732.35
168000.0,55.0,0.0,2035,3054.55, Malmi,1985.0,2,3054.55
235000.0,37.0,450.0,2011,6351.35, Kallio,1961.0,2,6801.35
395000.0,62.0,637.5,2006,6370.97, Lauttasaari,1956.0,2,7008.47
154000.0,48.0,0.0,2035,3208.33, Malmi,1985.0,2,3208.33
238000.0,48.0,0.0,2055,4958.33, Aurinkolahti,2005.0,1,4958.33
219000.0,39.0,1012.5,1996,5615.38, Käpylä,1946.0,2,6627.88
187000.0,56.0,375.0,2013,3339.29, Maunula,1963.0,2,3714.29
930000.0,12.0,1687.5,1978,77500.0, Kruununhaka,1928.0,3,79187.5
549000.0,65.0,2625.0,1953,8446.15, Ullanlinna,1903.0,1,11071.15
215000.0,69.0,0.0,2039,3115.94, Pukinmäki,1989.0,3,3115.94
445000.0,89.0,0.0,2064,5000.0, Viikki,2014.0,3,5000.0
153582.0,34.0,0.0,2076,4517.12, Kuninkaantammi,2026.0,2,4517.12
183037.0,42.0,0.0,2076,4358.02, Kuninkaantammi,2026.0,2,4358.02
157790.0,34.0,0.0,2076,4640.88, Kuninkaantammi,2026.0,2,4640.88
157790.0,34.0,0.0,2076,4640.88, Kuninkaantammi,2026.0,2,4640.88
187244.0,42.0,0.0,2076,4458.19, Kuninkaantammi,2026.0,2,4458.19
233529.0,55.0,0.0,2076,4245.98, Kuninkaantammi,2026.0,3,4245.98
237737.0,55.0,0.0,2076,4322.49, Kuninkaantammi,2026.0,3,4322.49
284022.0,74.0,0.0,2076,3838.14, Kuninkaantammi,2026.0,3,3838.14
246153.0,64.0,0.0,2076,3846.14, Kuninkaantammi,2026.0,3,3846.14
288230.0,74.0,0.0,2076,3895.0, Kuninkaantammi,2026.0,3,3895.0
250360.0,64.0,0.0,2076,3911.88, Kuninkaantammi,2026.0,3,3911.88
292438.0,74.0,0.0,2076,3951.86, Kuninkaantammi,2026.0,3,3951.86
